Sun 09 Nov 2025 00:24:52 IST

SLURM_JOBID:		 8041822
SLURM_JOB_NODELIST:	 ise-3090-02 

configuration parmas running: problem_type=brax es_algorithms=Sep_CMA_ES
Loading Problems ..:   0%|                                                              | 0/12 [00:00<?, ?it/s]/home/ronedr/.conda/envs/ronedr_es_env/lib/python3.10/site-packages/brax/io/mjcf.py:480: UserWarning: Brax System, piplines and environments are not actively being maintained. Please see MJX for a well maintained JAX-based physics engine: https://github.com/google-deepmind/mujoco/tree/main/mjx. For a host of environments that use MJX, see: https://github.com/google-deepmind/mujoco_playground.
  warnings.warn(
E1109 00:25:11.838289 2565444 hlo_lexer.cc:443] Failed to parse int literal: 1986902096214075708017
Successfully loaded: ant

running the experiment ... [../../results/BraxProblem/ant/Sep_CMA_ES/0]
Generation 010 | Best fitness (Train): -4.43 | Best fitness in generation (Train): -7.75 | Mean fitness (Train): -49.07 | Mean fitness (Test): -31.02
Generation 020 | Best fitness (Train): -4.42 | Best fitness in generation (Train): -10.71 | Mean fitness (Train): -59.67 | Mean fitness (Test): -26.44
Generation 030 | Best fitness (Train): -4.39 | Best fitness in generation (Train): -7.13 | Mean fitness (Train): -50.26 | Mean fitness (Test): -67.37
Generation 040 | Best fitness (Train): -4.11 | Best fitness in generation (Train): -8.41 | Mean fitness (Train): -44.93 | Mean fitness (Test): -30.44
Generation 050 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -3.90 | Mean fitness (Train): -34.83 | Mean fitness (Test): -14.01
Generation 060 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.56 | Mean fitness (Train): -49.60 | Mean fitness (Test): -42.24
Generation 070 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.22 | Mean fitness (Train): -32.71 | Mean fitness (Test): -16.67
Generation 080 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.18 | Mean fitness (Train): -42.38 | Mean fitness (Test): -10.69
Generation 090 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.65 | Mean fitness (Train): -44.84 | Mean fitness (Test): -5.61
Generation 100 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.80 | Mean fitness (Train): -38.77 | Mean fitness (Test): -13.45
Generation 110 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.54 | Mean fitness (Train): -45.33 | Mean fitness (Test): -6.78
Generation 120 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.70 | Mean fitness (Train): -16.46 | Mean fitness (Test): -10.41
Generation 130 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.93 | Mean fitness (Train): -39.61 | Mean fitness (Test): -13.36
Generation 140 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.98 | Mean fitness (Train): -26.02 | Mean fitness (Test): -89.40
Generation 150 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.79 | Mean fitness (Train): -22.63 | Mean fitness (Test): -11.97
Generation 160 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -3.68 | Mean fitness (Train): -44.46 | Mean fitness (Test): -64.66
Generation 170 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.23 | Mean fitness (Train): -17.53 | Mean fitness (Test): -11.33
Generation 180 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.82 | Mean fitness (Train): -33.42 | Mean fitness (Test): -13.78
Generation 190 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.33 | Mean fitness (Train): -24.68 | Mean fitness (Test): -15.41
Generation 200 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.82 | Mean fitness (Train): -25.71 | Mean fitness (Test): -12.37
Generation 210 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.39 | Mean fitness (Train): -15.47 | Mean fitness (Test): -12.28
Generation 220 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.28 | Mean fitness (Train): -30.40 | Mean fitness (Test): -10.44
Generation 230 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -2.74 | Mean fitness (Train): -39.25 | Mean fitness (Test): -21.05
Generation 240 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.75 | Mean fitness (Train): -26.33 | Mean fitness (Test): -12.78
Generation 250 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -8.91 | Mean fitness (Train): -18.79 | Mean fitness (Test): -13.12
Generation 260 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.04 | Mean fitness (Train): -38.92 | Mean fitness (Test): -15.27
Generation 270 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -3.71 | Mean fitness (Train): -16.95 | Mean fitness (Test): -8.25
Generation 280 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -5.43 | Mean fitness (Train): -31.68 | Mean fitness (Test): -10.35
Generation 290 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.64 | Mean fitness (Train): -32.46 | Mean fitness (Test): -16.86
Generation 300 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -2.40 | Mean fitness (Train): -14.24 | Mean fitness (Test): -9.15
Generation 310 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -10.58 | Mean fitness (Train): -22.57 | Mean fitness (Test): -11.71
Generation 320 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -6.30 | Mean fitness (Train): -14.26 | Mean fitness (Test): -11.98
Generation 330 | Best fitness (Train): -1.32 | Best fitness in generation (Train): -4.73 | Mean fitness (Train): -24.73 | Mean fitness (Test): -11.96
Generation 340 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -6.00 | Mean fitness (Train): -24.20 | Mean fitness (Test): -8.59
Generation 350 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.97 | Mean fitness (Train): -18.36 | Mean fitness (Test): -9.16
Generation 360 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -12.61 | Mean fitness (Train): -41.07 | Mean fitness (Test): -44.78
Generation 370 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -5.75 | Mean fitness (Train): -21.88 | Mean fitness (Test): -11.85
Generation 380 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.71 | Mean fitness (Train): -14.02 | Mean fitness (Test): -9.31
Generation 390 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.23 | Mean fitness (Train): -35.45 | Mean fitness (Test): -22.00
Generation 400 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.97 | Mean fitness (Train): -23.37 | Mean fitness (Test): -6.54
Generation 410 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -5.05 | Mean fitness (Train): -43.80 | Mean fitness (Test): -21.72
Generation 420 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -8.29 | Mean fitness (Train): -21.91 | Mean fitness (Test): -16.60
Generation 430 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.16 | Mean fitness (Train): -40.67 | Mean fitness (Test): -15.63
Generation 440 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -3.61 | Mean fitness (Train): -11.71 | Mean fitness (Test): -9.74
Generation 450 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -5.83 | Mean fitness (Train): -36.93 | Mean fitness (Test): -6.24
Generation 460 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -6.20 | Mean fitness (Train): -19.28 | Mean fitness (Test): -13.24
Generation 470 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -3.96 | Mean fitness (Train): -13.64 | Mean fitness (Test): -6.29
Generation 480 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -5.32 | Mean fitness (Train): -16.80 | Mean fitness (Test): -7.80
Generation 490 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.48 | Mean fitness (Train): -16.54 | Mean fitness (Test): -11.94
Generation 500 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -3.36 | Mean fitness (Train): -16.21 | Mean fitness (Test): -7.25
Generation 510 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -6.17 | Mean fitness (Train): -41.76 | Mean fitness (Test): -122.38
Generation 520 | Best fitness (Train): 0.28 | Best fitness in generation (Train): -4.45 | Mean fitness (Train): -17.88 | Mean fitness (Test): -6.51
Generation 530 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.31 | Mean fitness (Train): -11.90 | Mean fitness (Test): -7.66
Generation 540 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.74 | Mean fitness (Train): -48.78 | Mean fitness (Test): -8.79
Generation 550 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.46 | Mean fitness (Train): -12.90 | Mean fitness (Test): -6.44
Generation 560 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.51 | Mean fitness (Train): -12.49 | Mean fitness (Test): -5.99
Generation 570 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.72 | Mean fitness (Train): -13.45 | Mean fitness (Test): -9.11
Generation 580 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.91 | Mean fitness (Train): -17.31 | Mean fitness (Test): -15.55
Generation 590 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.90 | Mean fitness (Train): -8.37 | Mean fitness (Test): -9.18
Generation 600 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -8.50 | Mean fitness (Train): -51.84 | Mean fitness (Test): -93.83
Generation 610 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.78 | Mean fitness (Train): -30.45 | Mean fitness (Test): -11.61
Generation 620 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.90 | Mean fitness (Train): -13.21 | Mean fitness (Test): -5.22
Generation 630 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.30 | Mean fitness (Train): -16.54 | Mean fitness (Test): -5.80
Generation 640 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.61 | Mean fitness (Train): -24.86 | Mean fitness (Test): -6.50
Generation 650 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.03 | Mean fitness (Train): -14.02 | Mean fitness (Test): -7.50
Generation 660 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.41 | Mean fitness (Train): -13.54 | Mean fitness (Test): -5.63
Generation 670 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -3.78 | Mean fitness (Train): -30.75 | Mean fitness (Test): -5.94
Generation 680 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.36 | Mean fitness (Train): -22.16 | Mean fitness (Test): -6.59
Generation 690 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.71 | Mean fitness (Train): -15.84 | Mean fitness (Test): -6.52
Generation 700 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.71 | Mean fitness (Train): -12.17 | Mean fitness (Test): -9.40
Generation 710 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.88 | Mean fitness (Train): -12.54 | Mean fitness (Test): -6.99
Generation 720 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.93 | Mean fitness (Train): -15.74 | Mean fitness (Test): -7.67
Generation 730 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.68 | Mean fitness (Train): -31.83 | Mean fitness (Test): -5.95
Generation 740 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.39 | Mean fitness (Train): -12.48 | Mean fitness (Test): -10.66
Generation 750 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.02 | Mean fitness (Train): -19.82 | Mean fitness (Test): -6.50
Generation 760 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -3.91 | Mean fitness (Train): -35.97 | Mean fitness (Test): -45.20
Generation 770 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.45 | Mean fitness (Train): -9.66 | Mean fitness (Test): -9.01
Generation 780 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.62 | Mean fitness (Train): -9.34 | Mean fitness (Test): -9.77
Generation 790 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -3.59 | Mean fitness (Train): -29.71 | Mean fitness (Test): -19.89
Generation 800 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -9.06 | Mean fitness (Train): -46.25 | Mean fitness (Test): -35.87
Generation 810 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.75 | Mean fitness (Train): -22.26 | Mean fitness (Test): -14.97
Generation 820 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.01 | Mean fitness (Train): -43.58 | Mean fitness (Test): -15.36
Generation 830 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.14 | Mean fitness (Train): -12.72 | Mean fitness (Test): -6.57
Generation 840 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.16 | Mean fitness (Train): -9.82 | Mean fitness (Test): -9.01
Generation 850 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.99 | Mean fitness (Train): -14.79 | Mean fitness (Test): -5.15
Generation 860 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -3.80 | Mean fitness (Train): -11.85 | Mean fitness (Test): -6.34
Generation 870 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.28 | Mean fitness (Train): -24.52 | Mean fitness (Test): -15.62
Generation 880 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -6.31 | Mean fitness (Train): -45.12 | Mean fitness (Test): -21.81
Generation 890 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -6.83 | Mean fitness (Train): -15.08 | Mean fitness (Test): -12.18
Generation 900 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.23 | Mean fitness (Train): -11.37 | Mean fitness (Test): -6.42
Generation 910 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.13 | Mean fitness (Train): -11.65 | Mean fitness (Test): -6.57
Generation 920 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -6.55 | Mean fitness (Train): -15.67 | Mean fitness (Test): -7.65
Generation 930 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.18 | Mean fitness (Train): -13.29 | Mean fitness (Test): -8.60
Generation 940 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.85 | Mean fitness (Train): -15.33 | Mean fitness (Test): -6.15
Generation 950 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -5.28 | Mean fitness (Train): -8.26 | Mean fitness (Test): -8.48
Generation 960 | Best fitness (Train): 12.93 | Best fitness in generation (Train): -4.91 | Mean fitness (Train): -12.13 | Mean fitness (Test): -10.50
