Sat 15 Nov 2025 22:55:09 IST

SLURM_JOBID:		 8184812
SLURM_JOB_NODELIST:	 cs-pheno-08 

configuration parmas running: problem_type=gymnax es_algorithms=Sep_CMA_ES
Loading Problems ..:   0%|                                                                                                                                             | 0/4 [00:00<?, ?it/s]/home/ronedr/.conda/envs/ronedr_es_env/lib/python3.10/site-packages/jax/_src/ops/scatter.py:93: FutureWarning: scatter inputs have incompatible types: cannot safely cast value from dtype=int32 to dtype=bool with jax_numpy_dtype_promotion='standard'. In future JAX releases this will result in an error.
  warnings.warn(
Successfully loaded: Asterix-MinAtar

running the experiment ... [../../results/GymnaxProblem/Asterix-MinAtar/Sep_CMA_ES/0]
Generation 010 | Best fitness (Train): 5.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.78 | Mean fitness (Test): 0.00
Generation 020 | Best fitness (Train): 5.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.89 | Mean fitness (Test): 2.00
Generation 030 | Best fitness (Train): 5.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.17 | Mean fitness (Test): 0.00
Generation 040 | Best fitness (Train): 7.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.59 | Mean fitness (Test): 2.00
Generation 050 | Best fitness (Train): 7.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.28 | Mean fitness (Test): 1.00
Generation 060 | Best fitness (Train): 7.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.42 | Mean fitness (Test): 0.00
Generation 070 | Best fitness (Train): 8.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.70 | Mean fitness (Test): 2.00
Generation 080 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.77 | Mean fitness (Test): 0.00
Generation 090 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.28 | Mean fitness (Test): 0.00
Generation 100 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.19 | Mean fitness (Test): 0.00
Generation 110 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.16 | Mean fitness (Test): 0.00
Generation 120 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.29 | Mean fitness (Test): 0.00
Generation 130 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.36 | Mean fitness (Test): 2.00
Generation 140 | Best fitness (Train): 9.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.71 | Mean fitness (Test): 2.00
Generation 150 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.41 | Mean fitness (Test): 0.00
Generation 160 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 1.22 | Mean fitness (Test): 0.00
Generation 170 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 1.30 | Mean fitness (Test): 0.00
Generation 180 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.93 | Mean fitness (Test): 0.00
Generation 190 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 1.03 | Mean fitness (Test): 1.00
Generation 200 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.11 | Mean fitness (Test): 0.00
Generation 210 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.42 | Mean fitness (Test): 0.00
Generation 220 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.57 | Mean fitness (Test): 0.00
Generation 230 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.65 | Mean fitness (Test): 1.00
Generation 240 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 1.70 | Mean fitness (Test): 2.00
Generation 250 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.42 | Mean fitness (Test): 0.00
Generation 260 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.88 | Mean fitness (Test): 1.00
Generation 270 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.92 | Mean fitness (Test): 1.00
Generation 280 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.74 | Mean fitness (Test): 1.00
Generation 290 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.30 | Mean fitness (Test): 1.00
Generation 300 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.55 | Mean fitness (Test): 2.00
Generation 310 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 0.41 | Mean fitness (Test): 5.00
Generation 320 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.80 | Mean fitness (Test): 1.00
Generation 330 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.18 | Mean fitness (Test): 2.00
Generation 340 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.59 | Mean fitness (Test): 2.00
Generation 350 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 0.26 | Mean fitness (Test): 0.00
Generation 360 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.20 | Mean fitness (Test): 0.00
Generation 370 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.52 | Mean fitness (Test): 1.00
Generation 380 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.96 | Mean fitness (Test): 0.00
Generation 390 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.67 | Mean fitness (Test): 4.00
Generation 400 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 8.00 | Mean fitness (Train): 0.65 | Mean fitness (Test): 1.00
Generation 410 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.22 | Mean fitness (Test): 0.00
Generation 420 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.18 | Mean fitness (Test): 0.00
Generation 430 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 1.00 | Mean fitness (Test): 0.00
Generation 440 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.11 | Mean fitness (Test): 0.00
Generation 450 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.38 | Mean fitness (Test): 1.00
Generation 460 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.07 | Mean fitness (Test): 0.00
Generation 470 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.44 | Mean fitness (Test): 2.00
Generation 480 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.59 | Mean fitness (Test): 0.00
Generation 490 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.55 | Mean fitness (Test): 0.00
Generation 500 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.71 | Mean fitness (Test): 1.00
Generation 510 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.68 | Mean fitness (Test): 1.00
Generation 520 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.22 | Mean fitness (Test): 0.00
Generation 530 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.55 | Mean fitness (Test): 1.00
Generation 540 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.03 | Mean fitness (Test): 0.00
Generation 550 | Best fitness (Train): 10.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.72 | Mean fitness (Test): 1.00
Generation 560 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.47 | Mean fitness (Test): 0.00
Generation 570 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.27 | Mean fitness (Test): 0.00
Generation 580 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 1.24 | Mean fitness (Test): 3.00
Generation 590 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 1.39 | Mean fitness (Test): 0.00
Generation 600 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.37 | Mean fitness (Test): 1.00
Generation 610 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.35 | Mean fitness (Test): 2.00
Generation 620 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 1.06 | Mean fitness (Test): 1.00
Generation 630 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 8.00 | Mean fitness (Train): 1.96 | Mean fitness (Test): 3.00
Generation 640 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.86 | Mean fitness (Test): 1.00
Generation 650 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.65 | Mean fitness (Test): 0.00
Generation 660 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 1.03 | Mean fitness (Test): 3.00
Generation 670 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 0.64 | Mean fitness (Test): 0.00
Generation 680 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.64 | Mean fitness (Test): 2.00
Generation 690 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.45 | Mean fitness (Test): 1.00
Generation 700 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.08 | Mean fitness (Test): 0.00
Generation 710 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.62 | Mean fitness (Test): 0.00
Generation 720 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.91 | Mean fitness (Test): 0.00
Generation 730 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.07 | Mean fitness (Test): 0.00
Generation 740 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 2.00 | Mean fitness (Train): 0.18 | Mean fitness (Test): 0.00
Generation 750 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 9.00 | Mean fitness (Train): 1.18 | Mean fitness (Test): 4.00
Generation 760 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.58 | Mean fitness (Test): 0.00
Generation 770 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 6.00 | Mean fitness (Train): 0.82 | Mean fitness (Test): 1.00
Generation 780 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 7.00 | Mean fitness (Train): 2.38 | Mean fitness (Test): 1.00
Generation 790 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 1.43 | Mean fitness (Test): 2.00
Generation 800 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.67 | Mean fitness (Test): 3.00
Generation 810 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 1.03 | Mean fitness (Test): 2.00
Generation 820 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 8.00 | Mean fitness (Train): 1.52 | Mean fitness (Test): 4.00
Generation 830 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 9.00 | Mean fitness (Train): 1.75 | Mean fitness (Test): 3.00
Generation 840 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.75 | Mean fitness (Test): 2.00
Generation 850 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 4.00 | Mean fitness (Train): 0.24 | Mean fitness (Test): 0.00
Generation 860 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 8.00 | Mean fitness (Train): 2.63 | Mean fitness (Test): 4.00
Generation 870 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 3.00 | Mean fitness (Train): 0.16 | Mean fitness (Test): 0.00
Generation 880 | Best fitness (Train): 12.00 | Best fitness in generation (Train): 5.00 | Mean fitness (Train): 0.83 | Mean fitness (Test): 1.00
