Wed 22 Oct 2025 22:02:24 IDT

SLURM_JOBID:		 7735710
SLURM_JOB_NODELIST:	 cs-pheno-13 

configuration parmas running: problem_type=vision es_algorithms=SNES
Successfully loaded: MNIST
there is experiment results. [../../results/TorchVisionProblem/MNIST/SNES/0]
there is experiment results. [../../results/TorchVisionProblem/MNIST/SNES/1]
running the experiment ... [../../results/TorchVisionProblem/MNIST/SNES/2]
Generation 160 | Mean fitness (Test): 3.02 | Mean Accuracy (Test): 0.13
Generation 176 | Mean fitness (Test): 2.54 | Mean Accuracy (Test): 0.09
Generation 192 | Mean fitness (Test): 2.42 | Mean Accuracy (Test): 0.05
Generation 208 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.07
Generation 224 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 240 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.10
Generation 256 | Mean fitness (Test): 2.36 | Mean Accuracy (Test): 0.10
Generation 272 | Mean fitness (Test): 2.28 | Mean Accuracy (Test): 0.16
Generation 288 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 304 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.14
Generation 320 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.07
Generation 336 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 352 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 368 | Mean fitness (Test): 2.36 | Mean Accuracy (Test): 0.12
Generation 384 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.10
Generation 400 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.09
Generation 416 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.12
Generation 432 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.06
Generation 448 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 464 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.14
Generation 480 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.08
Generation 496 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.15
Generation 512 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 528 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.12
Generation 544 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.12
Generation 560 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 576 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.05
Generation 592 | Mean fitness (Test): 2.36 | Mean Accuracy (Test): 0.10
Generation 608 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.10
Generation 624 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 640 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.09
Generation 656 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.07
Generation 672 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.09
Generation 688 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 704 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 720 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.05
Generation 736 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.16
Generation 752 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.07
Generation 768 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 784 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.05
Generation 800 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.10
Generation 816 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.07
Generation 832 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.11
Generation 848 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.12
Generation 864 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 880 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 896 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.12
Generation 912 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 928 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 944 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.08
Generation 960 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.08
Generation 976 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.10
Generation 992 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.10
running the experiment ... [../../results/TorchVisionProblem/FashionMNIST/SNES/3]
Generation 016 | Mean fitness (Test): 53.47 | Mean Accuracy (Test): 0.25
Generation 032 | Mean fitness (Test): 50.53 | Mean Accuracy (Test): 0.43
Generation 048 | Mean fitness (Test): 39.56 | Mean Accuracy (Test): 0.47
Generation 064 | Mean fitness (Test): 32.56 | Mean Accuracy (Test): 0.37
Generation 080 | Mean fitness (Test): 24.27 | Mean Accuracy (Test): 0.35
Generation 096 | Mean fitness (Test): 8.23 | Mean Accuracy (Test): 0.43
Generation 112 | Mean fitness (Test): 4.63 | Mean Accuracy (Test): 0.16
Generation 128 | Mean fitness (Test): 3.91 | Mean Accuracy (Test): 0.11
Generation 144 | Mean fitness (Test): 4.00 | Mean Accuracy (Test): 0.12
Generation 160 | Mean fitness (Test): 3.27 | Mean Accuracy (Test): 0.10
Generation 176 | Mean fitness (Test): 2.79 | Mean Accuracy (Test): 0.12
Generation 192 | Mean fitness (Test): 2.38 | Mean Accuracy (Test): 0.11
Generation 208 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.15
Generation 224 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.10
Generation 240 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.08
Generation 256 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.08
Generation 272 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 288 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.11
Generation 304 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.10
Generation 320 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 336 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.10
Generation 352 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 368 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 384 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.05
Generation 400 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 416 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 432 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 448 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.08
Generation 464 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 480 | Mean fitness (Test): 2.36 | Mean Accuracy (Test): 0.09
Generation 496 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 512 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.07
Generation 528 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 544 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 560 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 576 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 592 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.13
Generation 608 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.12
Generation 624 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.15
Generation 640 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.09
Generation 656 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 672 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 688 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 704 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.13
Generation 720 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.13
Generation 736 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.07
Generation 752 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.11
Generation 768 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.10
Generation 784 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.14
Generation 800 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.05
Generation 816 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.09
Generation 832 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.05
Generation 848 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 864 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.06
Generation 880 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.05
Generation 896 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.12
Generation 912 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.13
Generation 928 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.12
Generation 944 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 960 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 976 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 992 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
running the experiment ... [../../results/TorchVisionProblem/FashionMNIST/SNES/4]
Generation 016 | Mean fitness (Test): 65.90 | Mean Accuracy (Test): 0.24
Generation 032 | Mean fitness (Test): 28.61 | Mean Accuracy (Test): 0.41
Generation 048 | Mean fitness (Test): 28.05 | Mean Accuracy (Test): 0.41
Generation 064 | Mean fitness (Test): 23.26 | Mean Accuracy (Test): 0.60
Generation 080 | Mean fitness (Test): 14.61 | Mean Accuracy (Test): 0.46
Generation 096 | Mean fitness (Test): 10.89 | Mean Accuracy (Test): 0.47
Generation 112 | Mean fitness (Test): 5.70 | Mean Accuracy (Test): 0.27
Generation 128 | Mean fitness (Test): 3.88 | Mean Accuracy (Test): 0.12
Generation 144 | Mean fitness (Test): 3.24 | Mean Accuracy (Test): 0.08
Generation 160 | Mean fitness (Test): 2.86 | Mean Accuracy (Test): 0.09
Generation 176 | Mean fitness (Test): 2.40 | Mean Accuracy (Test): 0.08
Generation 192 | Mean fitness (Test): 2.42 | Mean Accuracy (Test): 0.12
Generation 208 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.08
Generation 224 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.08
Generation 240 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.13
Generation 256 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.06
Generation 272 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.07
Generation 288 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.16
Generation 304 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.12
Generation 320 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.09
Generation 336 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.07
Generation 352 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.04
Generation 368 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.12
Generation 384 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.11
Generation 400 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 416 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.13
Generation 432 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.08
Generation 448 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.07
Generation 464 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.10
Generation 480 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.07
Generation 496 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.13
Generation 512 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 528 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 544 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.09
Generation 560 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.11
Generation 576 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.09
Generation 592 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 608 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.07
Generation 624 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.06
Generation 640 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.09
Generation 656 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.13
Generation 672 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.06
Generation 688 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.07
Generation 704 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.14
Generation 720 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.09
Generation 736 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.10
Generation 752 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 768 | Mean fitness (Test): 2.29 | Mean Accuracy (Test): 0.16
Generation 784 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.11
Generation 800 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.11
Generation 816 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.12
Generation 832 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 848 | Mean fitness (Test): 2.34 | Mean Accuracy (Test): 0.09
Generation 864 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.09
Generation 880 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.06
Generation 896 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.16
Generation 912 | Mean fitness (Test): 2.32 | Mean Accuracy (Test): 0.10
Generation 928 | Mean fitness (Test): 2.33 | Mean Accuracy (Test): 0.08
Generation 944 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.09
Generation 960 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.12
Generation 976 | Mean fitness (Test): 2.31 | Mean Accuracy (Test): 0.14
Generation 992 | Mean fitness (Test): 2.35 | Mean Accuracy (Test): 0.05
Loading Problems ..:  25%|████████████████████▌                                                             | 1/4 [24:50<1:14:32, 1490.82s/it]Running ES algorithms:   0%|                                                                                            | 0/1 [00:00<?, ?it/s]Running ES algorithms: 100%|██████████████████████████████████████████████████████████████████████████████████| 1/1 [39:51<00:00, 2391.99s/it]Running ES algorithms: 100%|██████████████████████████████████████████████████████████████████████████████████| 1/1 [39:51<00:00, 2391.99s/it]
Successfully loaded: CIFAR10
running the experiment ... [../../results/TorchVisionProblem/CIFAR10/SNES/0]
Generation 016 | Mean fitness (Test): 168.90 | Mean Accuracy (Test): 0.15
Generation 032 | Mean fitness (Test): 353.61 | Mean Accuracy (Test): 0.13
Generation 048 | Mean fitness (Test): 388.91 | Mean Accuracy (Test): 0.17
Generation 064 | Mean fitness (Test): 448.85 | Mean Accuracy (Test): 0.13
Generation 080 | Mean fitness (Test): 393.17 | Mean Accuracy (Test): 0.20
Generation 096 | Mean fitness (Test): 491.30 | Mean Accuracy (Test): 0.20
Generation 112 | Mean fitness (Test): 502.50 | Mean Accuracy (Test): 0.15
Generation 128 | Mean fitness (Test): 404.88 | Mean Accuracy (Test): 0.26
Generation 144 | Mean fitness (Test): 495.73 | Mean Accuracy (Test): 0.15
Generation 160 | Mean fitness (Test): 472.12 | Mean Accuracy (Test): 0.16
Generation 176 | Mean fitness (Test): 402.63 | Mean Accuracy (Test): 0.20
Generation 192 | Mean fitness (Test): 488.17 | Mean Accuracy (Test): 0.12
Generation 208 | Mean fitness (Test): 453.13 | Mean Accuracy (Test): 0.17
Generation 224 | Mean fitness (Test): 437.14 | Mean Accuracy (Test): 0.16
Generation 240 | Mean fitness (Test): 389.41 | Mean Accuracy (Test): 0.16
Generation 256 | Mean fitness (Test): 365.03 | Mean Accuracy (Test): 0.11
Generation 272 | Mean fitness (Test): 376.83 | Mean Accuracy (Test): 0.12
Generation 288 | Mean fitness (Test): 404.15 | Mean Accuracy (Test): 0.12
Generation 304 | Mean fitness (Test): 346.50 | Mean Accuracy (Test): 0.10
Generation 320 | Mean fitness (Test): 365.81 | Mean Accuracy (Test): 0.08
Generation 336 | Mean fitness (Test): 296.38 | Mean Accuracy (Test): 0.15
Generation 352 | Mean fitness (Test): 238.90 | Mean Accuracy (Test): 0.12
Generation 368 | Mean fitness (Test): 245.89 | Mean Accuracy (Test): 0.11
Generation 384 | Mean fitness (Test): 248.07 | Mean Accuracy (Test): 0.06
Generation 400 | Mean fitness (Test): 195.13 | Mean Accuracy (Test): 0.11
Generation 416 | Mean fitness (Test): 248.64 | Mean Accuracy (Test): 0.07
Generation 432 | Mean fitness (Test): 220.65 | Mean Accuracy (Test): 0.08
Generation 448 | Mean fitness (Test): 176.95 | Mean Accuracy (Test): 0.13
Generation 464 | Mean fitness (Test): 191.32 | Mean Accuracy (Test): 0.12
Generation 480 | Mean fitness (Test): 220.26 | Mean Accuracy (Test): 0.04
Generation 496 | Mean fitness (Test): 164.75 | Mean Accuracy (Test): 0.12
Generation 512 | Mean fitness (Test): 120.96 | Mean Accuracy (Test): 0.11
Generation 528 | Mean fitness (Test): 121.91 | Mean Accuracy (Test): 0.13
Generation 544 | Mean fitness (Test): 117.95 | Mean Accuracy (Test): 0.11
Generation 560 | Mean fitness (Test): 125.43 | Mean Accuracy (Test): 0.10
CIFAR10 exited with code -9
Successfully loaded: SVHN
running the experiment ... [../../results/TorchVisionProblem/SVHN/SNES/0]
Generation 016 | Mean fitness (Test): 2.58 | Mean Accuracy (Test): 0.17
Generation 032 | Mean fitness (Test): 2.21 | Mean Accuracy (Test): 0.20
Generation 048 | Mean fitness (Test): 2.28 | Mean Accuracy (Test): 0.15
Generation 064 | Mean fitness (Test): 2.24 | Mean Accuracy (Test): 0.20
Generation 080 | Mean fitness (Test): 2.25 | Mean Accuracy (Test): 0.21
Generation 096 | Mean fitness (Test): 2.25 | Mean Accuracy (Test): 0.20
Generation 112 | Mean fitness (Test): 2.24 | Mean Accuracy (Test): 0.17
Generation 128 | Mean fitness (Test): 2.21 | Mean Accuracy (Test): 0.21
Generation 144 | Mean fitness (Test): 2.23 | Mean Accuracy (Test): 0.16
Generation 160 | Mean fitness (Test): 2.18 | Mean Accuracy (Test): 0.23
Generation 176 | Mean fitness (Test): 2.25 | Mean Accuracy (Test): 0.20
Generation 192 | Mean fitness (Test): 2.28 | Mean Accuracy (Test): 0.20
Generation 208 | Mean fitness (Test): 2.26 | Mean Accuracy (Test): 0.18
Generation 224 | Mean fitness (Test): 2.15 | Mean Accuracy (Test): 0.27
Generation 240 | Mean fitness (Test): 2.22 | Mean Accuracy (Test): 0.24
Generation 256 | Mean fitness (Test): 2.26 | Mean Accuracy (Test): 0.09
Generation 272 | Mean fitness (Test): 2.15 | Mean Accuracy (Test): 0.27
Generation 288 | Mean fitness (Test): 2.30 | Mean Accuracy (Test): 0.16
Generation 304 | Mean fitness (Test): 2.28 | Mean Accuracy (Test): 0.17
SVHN exited with code -9
Loading Problems ..:  50%|████████████████████████████████████████                                        | 2/4 [1:05:05<1:07:48, 2034.06s/it]Running ES algorithms:   0%|                                                                                            | 0/1 [00:00<?, ?it/s]Loading Problems ..:  75%|█████████████████████████████████████████████████████████████▌                    | 3/4 [1:14:15<22:36, 1356.37s/it]Running ES algorithms:   0%|                                                                                            | 0/1 [00:00<?, ?it/s]Loading Problems ..: 100%|███████████████████████████████████████████████████████████████████████████████████| 4/4 [1:20:54<00:00, 978.61s/it]Loading Problems ..: 100%|██████████████████████████████████████████████████████████████████████████████████| 4/4 [1:20:54<00:00, 1213.64s/it]
/home/ronedr/.conda/envs/ronedr_es_env/lib/python3.10/multiprocessing/resource_tracker.py:224: UserWarning: resource_tracker: There appear to be 2 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
slurmstepd: error: Detected 2 oom_kill events in StepId=7735710.0. Some of the step tasks have been OOM Killed.
srun: error: cs-pheno-13: task 0: Out Of Memory
