% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
636 0 +1.320704735e+02 -9.819526515e+00 -9.819526515e+00 -7.6156e-05 +5.6053e-05 +2.0713e-04 +7.7036e-05 -1.5796e-05 -1.4300e-04 -9.7096e-05 +7.1108e-05 +2.4475e-05 +5.2448e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.095700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.194125420e+01 +1.615112542e+02 +1.615112542e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.191271352e+01 +1.614827135e+02 +1.614827135e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
37 0 +5.107578630e+01 +1.606457863e+02 +1.606457863e+02 +2.3279e-05 +3.0324e-04 +2.7348e-04 -8.1089e-05 +1.5975e-04 -1.8351e-04 +2.6712e-04 -3.0935e-04 +3.5405e-04 -4.9121e-04
79 0 +4.970855876e+01 +1.592785588e+02 +1.592785588e+02 +7.1712e-05 +4.3884e-04 +7.2955e-04 -1.5497e-04 +3.9023e-04 -3.5452e-04 +3.7775e-04 -8.3525e-04 +1.1183e-03 -1.2799e-03
96 0 +4.856842405e+01 +1.581384241e+02 +1.581384241e+02 +3.1655e-04 +4.2844e-04 +1.2705e-03 -2.9201e-04 +6.6392e-04 -5.7767e-04 +6.5884e-04 -1.6986e-03 +2.2840e-03 -2.2858e-03
112 0 +4.784645677e+01 +1.574164568e+02 +1.574164568e+02 +4.5985e-04 +6.0062e-04 +2.5500e-03 -5.1822e-04 +1.1570e-03 -9.5878e-04 +1.1041e-03 -3.1407e-03 +4.3067e-03 -4.3228e-03
490 0 +4.745507153e+01 +1.570250715e+02 +1.570250715e+02 +3.8236e-04 +7.6664e-04 +2.5978e-03 -4.9329e-04 +1.2212e-03 -1.0105e-03 +9.8523e-04 -3.1538e-03 +4.3627e-03 -4.3968e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.836000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.220540453e+01 +1.505654045e+02 +1.505654045e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +7.203950555e+01 +1.503995055e+02 +1.503995055e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00
356 0 +7.187400298e+01 +1.502340030e+02 +1.502340030e+02 +1.4775e-05 -3.8793e-05 +1.8762e-05 +1.2998e-07 +2.7014e-05 +1.6332e-05 -2.3788e-06 +2.5275e-04 -2.4827e-05 -1.1295e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.140900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.982788494e+01 +1.939178849e+02 +1.939178849e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.950818584e+01 +1.935981858e+02 +1.935981858e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +7.921551759e+01 +1.933055176e+02 +1.933055176e+02 +7.5000e-05 -5.0000e-04 +7.5000e-05 +7.5000e-05 +7.5000e-05 +7.5000e-05 +7.5000e-05 +7.5000e-05 +7.5000e-05 +7.5000e-05
46 0 +7.741276487e+01 +1.915027649e+02 +1.915027649e+02 -6.8326e-05 -2.0687e-03 +8.1027e-04 +2.1620e-04 +1.0508e-03 +6.1440e-04 -5.2955e-04 +1.0237e-04 -9.5601e-04 +5.4524e-04
692 0 +7.670000021e+01 +1.907900002e+02 +1.907900002e+02 +1.1265e-04 -2.2002e-03 +7.4405e-04 +2.2958e-04 +1.4010e-03 +7.5319e-04 -4.4392e-04 -3.3506e-05 -1.0323e-03 +4.0266e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.445900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.206153092e+02 -4.239746908e+02 -4.239746908e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.204434513e+02 -4.241465487e+02 -4.241465487e+02 +0.0000e+00 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
14 0 +1.199359179e+02 -4.246540821e+02 -4.246540821e+02 +9.0000e-05 +9.0000e-05 +9.0000e-05 +9.0000e-05 -7.5000e-05 +9.0000e-05 +9.0000e-05 +9.0000e-05 +9.0000e-05 -4.8500e-04
653 0 +1.189032538e+02 -4.256867462e+02 -4.256867462e+02 +2.2293e-04 +1.0176e-04 +2.4869e-04 +8.6198e-05 -2.7335e-04 +4.7000e-05 +8.7940e-05 +1.0357e-05 +1.0009e-04 -3.6700e-04
