% f evaluations | g evaluations | best noise-free fitness - Fopt (7.135000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1747 0 +1.204109608e+02 -1.820903923e+01 -1.820903923e+01 +1.9767e-05 -4.6823e-05 -8.5473e-06 +3.0922e-05 +4.5109e-05 +1.3540e-05 +7.7466e-05 +5.6132e-05 +1.1724e-04 -7.1756e-05 +8.5278e-05 +8.3056e-05 -8.3865e-05 +7.2034e-05 +2.4103e-05 -2.0170e-05 +1.0730e-05 -2.9155e-06 -1.1282e-04 +2.7730e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.313900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.230115064e+01 +8.036911506e+02 +8.036911506e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +7.229482328e+01 +8.036848233e+02 +8.036848233e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1318 0 +7.174158104e+01 +8.031315810e+02 +8.031315810e+02 +4.1212e-05 +1.3654e-04 -2.4526e-05 +1.4646e-05 -2.8269e-05 +1.0249e-04 +1.1677e-04 +4.5744e-05 -9.3306e-05 -6.7863e-05 -2.2826e-05 +2.3682e-05 +4.3935e-05 -6.3011e-05 -1.5240e-04 +2.0516e-06 +2.1980e-05 +3.8210e-05 +1.6455e-04 -1.0606e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.526000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.694724158e+01 +1.322072416e+02 +1.322072416e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.692684191e+01 +1.321868419e+02 +1.321868419e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
109 0 +5.612507749e+01 +1.313850775e+02 +1.313850775e+02 +2.5759e-04 +1.9672e-04 +5.3894e-05 -5.8435e-04 -1.5870e-04 -1.2296e-04 +9.6032e-06 -1.2878e-05 -1.2655e-04 -4.3867e-04 +2.1058e-04 +7.1134e-05 +3.9217e-04 -3.6433e-05 +2.2279e-04 +1.3818e-04 -2.0754e-04 +1.0635e-04 -6.3192e-05 +1.5890e-04
2135 0 +5.503110810e+01 +1.302911081e+02 +1.302911081e+02 +1.4041e-03 +8.5224e-04 +1.1388e-04 -2.4627e-03 -5.1760e-04 -8.2998e-04 +2.6879e-04 +2.2813e-04 -8.6498e-05 -1.3556e-03 +5.1756e-04 +3.5070e-04 +1.5197e-03 -4.5367e-05 +1.3551e-05 +5.3729e-04 -3.3616e-04 +4.7083e-04 -8.9899e-04 +5.3917e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.084313915e+01 +1.171313915e+01 +1.171313915e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.076667291e+01 +1.163667291e+01 +1.163667291e+01 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1358 0 +6.033515696e+01 +1.120515696e+01 +1.120515696e+01 -7.1816e-06 +2.1489e-05 -5.8903e-06 +4.0931e-06 -1.5225e-05 +6.7204e-05 +3.0943e-05 -1.1479e-04 -4.7377e-07 +5.2235e-05 -1.5122e-05 -1.6768e-05 +2.2351e-04 -4.0185e-05 -2.2080e-05 +4.3846e-05 -4.8151e-05 +6.6060e-05 +2.6642e-05 +3.4668e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.418900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.494312855e+01 -9.694687145e+01 -9.694687145e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.486475638e+01 -9.702524362e+01 -9.702524362e+01 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
38 0 +4.462911897e+01 -9.726088103e+01 -9.726088103e+01 +1.4888e-04 -3.6809e-05 +5.3592e-05 +2.2052e-05 -5.5378e-05 +4.4063e-05 +9.3688e-06 +3.3581e-05 +1.4888e-04 -7.5804e-05 +1.4888e-04 -1.9928e-05 -4.5823e-06 +1.4888e-04 -9.8272e-05 +1.4888e-04 +7.0129e-05 -2.5892e-04 -3.8862e-04 +1.4888e-04
1775 0 +4.398831932e+01 -9.790168068e+01 -9.790168068e+01 -5.2948e-05 +3.6216e-04 +2.2476e-04 +6.3797e-05 -5.6434e-05 -7.4760e-05 -9.4703e-05 +6.4434e-04 -3.9206e-05 -3.3087e-04 +5.9313e-04 -3.1101e-05 +2.5484e-05 +2.1353e-04 +6.3206e-06 -1.7409e-05 +1.3412e-04 -8.0756e-04 -7.3065e-04 +2.1460e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.095700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.099459860e+02 +2.195159860e+02 +2.195159860e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.098138914e+02 +2.193838914e+02 +2.193838914e+02 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
22 0 +1.095919071e+02 +2.191619071e+02 +2.191619071e+02 -2.5000e-04 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05 +2.5000e-05
1472 0 +1.088625437e+02 +2.184325437e+02 +2.184325437e+02 -2.8580e-04 -1.5176e-04 +5.9827e-06 +2.3500e-04 -2.2192e-05 +1.6261e-04 +6.1086e-05 -1.6821e-05 -4.4784e-05 -1.5893e-04 -1.6866e-04 -1.3912e-05 -1.0519e-04 +3.4963e-05 +1.5052e-04 +1.6276e-04 +1.1585e-04 +9.3627e-05 +4.8637e-05 +1.7255e-04
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.836000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.972104146e+01 +1.180810415e+02 +1.180810415e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.968673517e+01 +1.180467352e+02 +1.180467352e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
363 0 +3.890062432e+01 +1.172606243e+02 +1.172606243e+02 -6.6635e-05 +1.3234e-05 +3.1673e-04 -2.2284e-04 -5.2106e-06 -1.1199e-04 +2.1250e-04 +2.0306e-04 -3.1291e-06 +1.1498e-04 -2.9369e-04 +1.4561e-04 +1.6599e-04 +6.3827e-05 -3.0795e-05 -2.2261e-04 +1.4495e-05 +1.0085e-04 -1.8802e-04 +8.1646e-05
1394 0 +3.887574613e+01 +1.172357461e+02 +1.172357461e+02 -6.9745e-05 +1.0749e-05 +3.0835e-04 -2.2312e-04 -1.2084e-05 -1.1560e-04 +2.0547e-04 +2.0073e-04 +1.2677e-06 +1.2010e-04 -2.8926e-04 +1.4905e-04 +1.6841e-04 +6.2527e-05 -3.2355e-05 -2.2547e-04 +2.9473e-05 +1.0329e-04 -1.8706e-04 +7.4425e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.140900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.229416661e+01 +1.763841666e+02 +1.763841666e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.226175368e+01 +1.763517537e+02 +1.763517537e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1806 0 +6.185926445e+01 +1.759492644e+02 +1.759492644e+02 +3.0330e-05 +3.7951e-05 +8.5432e-05 -8.3773e-05 +3.1845e-05 +5.8686e-05 -1.1431e-04 +3.4316e-05 +1.0505e-04 +2.6868e-05 -1.2594e-04 -8.0674e-05 -7.1777e-05 -3.8126e-06 +5.0432e-05 -7.4917e-05 +4.5706e-05 +3.2472e-05 +2.4946e-04 +5.3060e-05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.445900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.322658084e+01 -4.513634192e+02 -4.513634192e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +9.305177935e+01 -4.515382206e+02 -4.515382206e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
1361 0 +9.212610937e+01 -4.524638906e+02 -4.524638906e+02 +9.6797e-05 -1.3176e-04 +2.0675e-05 +9.7692e-05 -1.1007e-04 +1.0290e-04 +2.5787e-04 -1.0831e-05 -5.8706e-05 -3.1788e-05 +9.4819e-05 +6.1091e-05 -9.7600e-05 -7.1869e-05 -1.5749e-04 +8.9876e-05 +2.7464e-04 -8.5531e-05 -2.5327e-05 -7.5033e-05
