% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1060 0 +3.484089859e-06 +3.944800035e+02 +3.944800035e+02 -3.8979e+00 -2.8901e+00 -3.8031e+00 +3.9070e+00 +8.5832e-01
1092 0 +9.187397723e-07 +3.944800009e+02 +3.944800009e+02 -3.8985e+00 -2.8909e+00 -3.8020e+00 +3.9049e+00 +8.5926e-01
1159 0 +7.359438428e-07 +3.944800007e+02 +3.944800007e+02 -3.8986e+00 -2.8897e+00 -3.8027e+00 +3.9056e+00 +8.5949e-01
1164 0 +6.382073252e-07 +3.944800006e+02 +3.944800006e+02 -3.8987e+00 -2.8906e+00 -3.8024e+00 +3.9053e+00 +8.5854e-01
1176 0 +5.240073619e-07 +3.944800005e+02 +3.944800005e+02 -3.8986e+00 -2.8903e+00 -3.8018e+00 +3.9057e+00 +8.5954e-01
1191 0 +4.911194083e-07 +3.944800005e+02 +3.944800005e+02 -3.8987e+00 -2.8899e+00 -3.8026e+00 +3.9056e+00 +8.5952e-01
1196 0 +2.337318392e-07 +3.944800002e+02 +3.944800002e+02 -3.8987e+00 -2.8905e+00 -3.8024e+00 +3.9054e+00 +8.5887e-01
1232 0 +1.753344350e-07 +3.944800002e+02 +3.944800002e+02 -3.8986e+00 -2.8906e+00 -3.8025e+00 +3.9056e+00 +8.5950e-01
3200 0 +1.753344350e-07 +3.944800002e+02 +3.944800002e+02 -3.8986e+00 -2.8906e+00 -3.8025e+00 +3.9056e+00 +8.5950e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.471100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.729879608e+01 -1.998112039e+02 -1.998112039e+02 +5.9973e-01 +1.1678e+00 +3.2065e-01 -7.7776e-02 +4.9859e-01
3 0 +3.721225399e+01 -2.098977460e+02 -2.098977460e+02 +4.4444e-01 +1.3527e+00 -8.6701e-01 -3.8988e-01 -4.6109e-01
11 0 +3.676972416e+01 -2.103402758e+02 -2.103402758e+02 -9.7636e-01 +1.9196e-01 -3.5445e-01 +5.9870e-01 +1.0845e-01
12 0 +2.656648978e+01 -2.205435102e+02 -2.205435102e+02 -2.0308e-01 -9.8249e-01 +1.8320e-01 -8.0056e-01 -1.3346e+00
27 0 +1.531278412e+01 -2.317972159e+02 -2.317972159e+02 -1.4091e+00 +9.6882e-01 +6.5239e-02 -1.3747e+00 -1.3443e+00
60 0 +1.092021653e+01 -2.361897835e+02 -2.361897835e+02 -2.4411e+00 +1.0447e+00 -1.1666e+00 -1.6532e+00 -1.1016e+00
78 0 +1.430501996e+00 -2.456794980e+02 -2.456794980e+02 -2.7001e+00 -2.5399e-01 -7.7711e-01 -3.7433e+00 -3.1710e+00
389 0 +9.639545793e-01 -2.461460454e+02 -2.461460454e+02 -4.5941e+00 -9.8897e-02 -5.9136e-01 -3.8755e+00 -2.6569e+00
541 0 +8.873756482e-01 -2.462226244e+02 -2.462226244e+02 -3.2623e+00 -1.5618e-01 -7.5588e-01 -4.3700e+00 -3.0231e+00
542 0 +2.987356627e-01 -2.468112643e+02 -2.468112643e+02 -4.0664e+00 -1.0831e-01 -7.8826e-01 -3.5363e+00 -2.7886e+00
587 0 +2.806735286e-01 -2.468293265e+02 -2.468293265e+02 -3.9247e+00 +2.3486e-01 -9.8327e-01 -4.0538e+00 -2.8825e+00
606 0 +1.289113425e-01 -2.469810887e+02 -2.469810887e+02 -3.8876e+00 +5.1119e-01 -7.5449e-01 -3.8379e+00 -3.1230e+00
645 0 +9.760563075e-02 -2.470123944e+02 -2.470123944e+02 -3.7835e+00 +3.8386e-01 -6.2931e-01 -3.4450e+00 -3.0824e+00
754 0 +7.811898028e-02 -2.470318810e+02 -2.470318810e+02 -3.6126e+00 +3.8366e-01 -6.1109e-01 -3.6983e+00 -3.0316e+00
779 0 +4.980427725e-02 -2.470601957e+02 -2.470601957e+02 -3.9178e+00 +1.2619e-01 -6.9094e-01 -3.6305e+00 -2.9382e+00
798 0 +1.587547991e-02 -2.470941245e+02 -2.470941245e+02 -3.7973e+00 +1.4300e-01 -8.0065e-01 -3.6971e+00 -3.0838e+00
926 0 +1.395669205e-02 -2.470960433e+02 -2.470960433e+02 -3.8134e+00 +2.0881e-01 -6.0151e-01 -3.7525e+00 -3.0556e+00
958 0 +1.248639416e-02 -2.470975136e+02 -2.470975136e+02 -3.7665e+00 +1.8658e-01 -6.5759e-01 -3.7490e+00 -3.0172e+00
1025 0 +6.126865860e-03 -2.471038731e+02 -2.471038731e+02 -3.7332e+00 +1.8858e-01 -6.7505e-01 -3.6628e+00 -3.1237e+00
1067 0 +5.484405996e-03 -2.471045156e+02 -2.471045156e+02 -3.7679e+00 +2.6874e-01 -7.0293e-01 -3.6876e+00 -3.1097e+00
1099 0 +3.303295280e-03 -2.471066967e+02 -2.471066967e+02 -3.8084e+00 +1.9879e-01 -7.4076e-01 -3.6965e+00 -3.1256e+00
1135 0 +1.537725728e-03 -2.471084623e+02 -2.471084623e+02 -3.8093e+00 +1.9837e-01 -7.0593e-01 -3.7209e+00 -3.0820e+00
1167 0 +8.080041743e-04 -2.471091920e+02 -2.471091920e+02 -3.7907e+00 +2.2479e-01 -7.0624e-01 -3.6980e+00 -3.1024e+00
1259 0 +5.598296012e-04 -2.471094402e+02 -2.471094402e+02 -3.8105e+00 +2.0838e-01 -6.9224e-01 -3.6931e+00 -3.0797e+00
1323 0 +2.739591869e-04 -2.471097260e+02 -2.471097260e+02 -3.8083e+00 +1.9201e-01 -6.8810e-01 -3.6952e+00 -3.0942e+00
