% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
118 0 +4.279122814e+08 +4.279116602e+08 +4.279116602e+08 +9.9508e-04 +9.6960e-04 -7.5189e-04 -1.3388e-04 -4.1868e-04 -3.6402e-03 -3.7447e-04 +6.3670e-04 +5.8993e-04 -7.7991e-04 -2.7689e-04 +1.0423e-04 +8.2979e-04 +1.3272e-03 +6.8861e-04 -8.0458e-04 +1.5118e-04 +1.0395e-05 +4.5361e-04 +2.9749e-04
127 0 +4.278997356e+08 +4.278991145e+08 +4.278991145e+08 +1.0367e-03 +9.6988e-04 -1.1185e-03 -1.4166e-04 -3.2502e-04 -3.6660e-03 -3.9432e-04 +6.9831e-04 +6.2664e-04 -6.7238e-04 +1.2608e-04 +8.1458e-05 +8.1889e-04 +1.2479e-03 +7.1624e-04 -7.5565e-04 +2.0413e-04 -4.9973e-05 +4.4696e-04 +2.0313e-04
128 0 +4.277306450e+08 +4.277300238e+08 +4.277300238e+08 +1.2553e-03 +1.1280e-03 -1.6495e-03 -9.4505e-05 -3.0992e-04 -4.3901e-03 -5.0858e-04 +8.3688e-04 +7.5676e-04 -8.4588e-04 +2.4897e-04 +8.0023e-05 +9.4710e-04 +1.4298e-03 +8.3968e-04 -8.5867e-04 +3.2157e-04 -7.8606e-05 +5.1577e-04 +3.0241e-04
137 0 +4.274925021e+08 +4.274918810e+08 +4.274918810e+08 +1.5948e-03 +1.2388e-03 -1.4132e-03 -6.0025e-05 -7.1996e-04 -5.5546e-03 -1.5910e-04 +9.4084e-04 +8.5420e-04 -1.1797e-03 -9.6359e-05 +8.7163e-05 +1.0200e-03 +2.1908e-03 +1.0030e-03 -8.9470e-04 +3.7310e-04 -1.1860e-04 +6.1419e-04 +2.9079e-04
147 0 +4.272300946e+08 +4.272294735e+08 +4.272294735e+08 +1.9220e-03 +1.5651e-03 -1.8886e-03 -8.4230e-06 -5.7967e-04 -6.7586e-03 -6.2285e-04 +1.0861e-03 +8.7509e-04 -1.4638e-03 +7.3480e-06 +3.9235e-04 +1.3199e-03 +2.3807e-03 +1.1967e-03 -9.8033e-04 +4.7169e-04 -1.1913e-04 +3.9564e-04 +4.9895e-04
156 0 +4.269509376e+08 +4.269503164e+08 +4.269503164e+08 +2.3696e-03 +2.1210e-03 -2.3696e-03 +1.4799e-04 -6.2292e-04 -8.1291e-03 -5.3290e-04 +1.3292e-03 +1.2033e-03 -1.7931e-03 -1.8915e-06 +9.0770e-05 +1.2124e-03 +2.6106e-03 +1.3736e-03 -1.1695e-03 +6.1539e-04 -2.4494e-04 +7.7341e-04 +5.9112e-04
165 0 +4.265972779e+08 +4.265966568e+08 +4.265966568e+08 +2.9048e-03 +2.1692e-03 -3.0302e-03 +2.3107e-04 -9.7295e-04 -9.5094e-03 -7.9851e-04 +1.5668e-03 +1.4015e-03 -2.6026e-03 -1.6279e-05 +2.8318e-04 +1.7382e-03 +3.4401e-03 +1.6483e-03 -1.2572e-03 +9.3842e-04 -5.1554e-05 +9.0450e-04 +4.7330e-04
174 0 +4.262277402e+08 +4.262271191e+08 +4.262271191e+08 +3.5336e-03 +2.5605e-03 -3.5775e-03 +2.8316e-04 -9.7431e-04 -1.1294e-02 -7.3116e-04 +1.5241e-03 +1.5274e-03 -2.6403e-03 -4.2657e-05 +2.0843e-04 +1.9133e-03 +3.9360e-03 +2.2424e-03 -1.5347e-03 +1.0149e-03 -4.3143e-04 +8.2419e-04 +8.6875e-04
182 0 +4.261924800e+08 +4.261918589e+08 +4.261918589e+08 +3.3760e-03 +2.6070e-03 -4.1753e-03 +3.3765e-04 -8.8937e-04 -1.1473e-02 -8.4578e-04 +1.8586e-03 +1.6441e-03 -2.7574e-03 +2.4407e-04 +2.9695e-04 +1.8659e-03 +3.8693e-03 +1.9659e-03 -1.4858e-03 +1.0943e-03 -2.7775e-04 +9.2019e-04 +9.3635e-04
183 0 +4.257584460e+08 +4.257578249e+08 +4.257578249e+08 +3.9772e-03 +3.0528e-03 -5.4975e-03 +5.2164e-04 -9.1909e-04 -1.3487e-02 -1.0073e-03 +2.1951e-03 +1.9366e-03 -3.3237e-03 +5.0031e-04 +3.8610e-04 +2.0978e-03 +4.4477e-03 +2.2964e-03 -1.6944e-03 +1.4082e-03 -3.1856e-04 +1.0157e-03 +1.1839e-03
192 0 +4.256808969e+08 +4.256802757e+08 +4.256802757e+08 +4.2076e-03 +3.0907e-03 -4.5811e-03 +5.0429e-04 -1.3511e-03 -1.3840e-02 -6.1382e-04 +2.1535e-03 +1.8757e-03 -3.5363e-03 -1.2684e-04 +3.3914e-04 +2.1342e-03 +4.9844e-03 +2.4054e-03 -1.7191e-03 +1.3715e-03 -3.5672e-04 +1.0471e-03 +9.9405e-04
193 0 +4.251722030e+08 +4.251715819e+08 +4.251715819e+08 +5.0002e-03 +3.5739e-03 -5.4919e-03 +7.1492e-04 -1.7062e-03 -1.6238e-02 -4.1474e-04 +2.4916e-03 +2.1590e-03 -4.2910e-03 -2.4219e-04 +3.9858e-04 +2.3491e-03 +6.0005e-03 +2.8291e-03 -1.9396e-03 +1.7005e-03 -4.2752e-04 +1.1617e-03 +1.1426e-03
202 0 +4.245466962e+08 +4.245460751e+08 +4.245460751e+08 +6.0019e-03 +4.2242e-03 -6.9753e-03 +1.1088e-03 -1.3313e-03 -1.9650e-02 -9.6718e-04 +2.8095e-03 +2.6058e-03 -5.0801e-03 +1.8863e-04 +4.9046e-04 +3.1315e-03 +6.1395e-03 +3.3530e-03 -2.2280e-03 +2.0939e-03 -5.6898e-04 +1.3068e-03 +1.5168e-03
211 0 +4.238527325e+08 +4.238521114e+08 +4.238521114e+08 +7.0611e-03 +5.5395e-03 -8.6733e-03 +1.4398e-03 -1.6328e-03 -2.2670e-02 -1.0960e-03 +3.2825e-03 +3.0404e-03 -6.0552e-03 +2.1862e-04 +4.3722e-04 +2.8508e-03 +7.3062e-03 +3.9475e-03 -2.4837e-03 +2.4716e-03 -7.0323e-04 +1.5391e-03 +1.8804e-03
220 0 +4.230270099e+08 +4.230263888e+08 +4.230263888e+08 +8.7339e-03 +5.8798e-03 -1.0367e-02 +1.5565e-03 -2.0404e-03 -2.6470e-02 -1.1293e-03 +3.8014e-03 +3.3689e-03 -7.0342e-03 +2.6785e-04 +6.2912e-04 +3.8299e-03 +9.0138e-03 +4.3623e-03 -2.9387e-03 +3.1074e-03 -9.6625e-04 +1.4657e-03 +2.1688e-03
228 0 +4.229686929e+08 +4.229680718e+08 +4.229680718e+08 +8.5449e-03 +5.9296e-03 -1.0365e-02 +1.6856e-03 -2.0761e-03 -2.6902e-02 -1.0500e-03 +3.6124e-03 +3.4681e-03 -7.1505e-03 +2.4913e-04 +6.1180e-04 +3.7639e-03 +8.9419e-03 +4.9008e-03 -2.8554e-03 +3.0494e-03 -9.0715e-04 +1.5913e-03 +2.2202e-03
229 0 +4.220553473e+08 +4.220547262e+08 +4.220547262e+08 +1.0165e-02 +6.8860e-03 -1.2333e-02 +2.1488e-03 -2.3983e-03 -3.1423e-02 -1.0077e-03 +3.9543e-03 +3.9673e-03 -8.3844e-03 +3.1110e-04 +6.3754e-04 +4.2822e-03 +1.0376e-02 +5.9303e-03 -3.2243e-03 +3.6268e-03 -1.1918e-03 +1.7114e-03 +2.6546e-03
238 0 +4.210514834e+08 +4.210508623e+08 +4.210508623e+08 +1.1523e-02 +8.2569e-03 -1.4362e-02 +2.6496e-03 -2.7318e-03 -3.6206e-02 -1.3315e-03 +4.7674e-03 +4.8746e-03 -1.0235e-02 +2.4076e-05 +8.8687e-04 +4.8782e-03 +1.1943e-02 +6.0979e-03 -3.7487e-03 +4.3512e-03 -1.0140e-03 +2.1549e-03 +3.0285e-03
246 0 +4.209558091e+08 +4.209551880e+08 +4.209551880e+08 +1.1888e-02 +8.3528e-03 -1.4852e-02 +2.4567e-03 -2.6876e-03 -3.6309e-02 -1.3854e-03 +4.9501e-03 +4.6788e-03 -9.8813e-03 +3.5078e-04 +8.6687e-04 +4.9886e-03 +1.1764e-02 +6.3952e-03 -3.8524e-03 +4.4300e-03 -1.2552e-03 +2.0237e-03 +3.0539e-03
247 0 +4.198071531e+08 +4.198065320e+08 +4.198065320e+08 +1.3916e-02 +9.7599e-03 -1.7547e-02 +2.8758e-03 -3.0753e-03 -4.1598e-02 -1.5396e-03 +5.5716e-03 +5.3333e-03 -1.1367e-02 +3.8091e-04 +9.7919e-04 +5.7323e-03 +1.3321e-02 +7.4329e-03 -4.4155e-03 +5.2366e-03 -1.5265e-03 +2.2123e-03 +3.5579e-03
255 0 +4.196952222e+08 +4.196946011e+08 +4.196946011e+08 +1.4132e-02 +9.6440e-03 -1.7391e-02 +3.4539e-03 -2.9516e-03 -4.3265e-02 -1.3723e-03 +5.6194e-03 +5.4823e-03 -1.1927e-02 +4.3089e-04 +9.0377e-04 +5.9052e-03 +1.3624e-02 +7.5146e-03 -4.3005e-03 +5.2399e-03 -1.5726e-03 +2.2743e-03 +3.6181e-03
256 0 +4.183810114e+08 +4.183803903e+08 +4.183803903e+08 +1.6561e-02 +1.1107e-02 -2.0275e-02 +4.3329e-03 -3.2063e-03 -5.0214e-02 -1.4562e-03 +6.3052e-03 +6.2951e-03 -1.3906e-02 +5.2258e-04 +9.7214e-04 +6.9482e-03 +1.5326e-02 +8.6874e-03 -4.8345e-03 +6.1477e-03 -1.9238e-03 +2.4994e-03 +4.2201e-03
264 0 +4.182842122e+08 +4.182835910e+08 +4.182835910e+08 +1.6620e-02 +1.1779e-02 -2.0653e-02 +4.0723e-03 -3.4478e-03 -5.0051e-02 -1.4744e-03 +6.3621e-03 +6.4156e-03 -1.3977e-02 +4.2657e-04 +9.2250e-04 +6.1441e-03 +1.5811e-02 +8.7910e-03 -4.9429e-03 +6.1516e-03 -1.8845e-03 +2.6444e-03 +4.3325e-03
265 0 +4.168063822e+08 +4.168057611e+08 +4.168057611e+08 +1.9386e-02 +1.3976e-02 -2.4104e-02 +4.9827e-03 -3.8175e-03 -5.7615e-02 -1.5814e-03 +7.1119e-03 +7.3860e-03 -1.6216e-02 +4.7076e-04 +8.9488e-04 +6.6609e-03 +1.7828e-02 +1.0184e-02 -5.5602e-03 +7.1358e-03 -2.2909e-03 +2.9863e-03 +5.0922e-03
273 0 +4.166627167e+08 +4.166620956e+08 +4.166620956e+08 +1.9275e-02 +1.3361e-02 -2.4224e-02 +4.7933e-03 -4.0104e-03 -5.7967e-02 -1.6388e-03 +7.2788e-03 +7.3976e-03 -1.6198e-02 +5.2715e-04 +1.1853e-03 +7.6025e-03 +1.8328e-02 +1.0204e-02 -6.1148e-03 +7.3653e-03 -2.1240e-03 +2.9688e-03 +5.1244e-03
274 0 +4.149836882e+08 +4.149830671e+08 +4.149830671e+08 +2.2252e-02 +1.5441e-02 -2.8038e-02 +5.7062e-03 -4.5074e-03 -6.6450e-02 -1.7794e-03 +8.1785e-03 +8.4852e-03 -1.8632e-02 +6.0009e-04 +1.3171e-03 +8.7309e-03 +2.0799e-02 +1.1721e-02 -7.3028e-03 +8.6115e-03 -2.4559e-03 +3.3538e-03 +6.0210e-03
282 0 +4.130181581e+08 +4.130175369e+08 +4.130175369e+08 +2.5907e-02 +1.7972e-02 -3.2026e-02 +6.7762e-03 -5.1551e-03 -7.6693e-02 -2.0379e-03 +9.4829e-03 +9.3789e-03 -2.1928e-02 +1.6785e-04 +1.4780e-03 +9.8971e-03 +2.3698e-02 +1.3394e-02 -7.5654e-03 +9.8528e-03 -2.9012e-03 +3.9137e-03 +6.6959e-03
290 0 +4.128489861e+08 +4.128483650e+08 +4.128483650e+08 +2.6374e-02 +1.8179e-02 -3.2966e-02 +6.8906e-03 -4.9013e-03 -7.7933e-02 -2.1777e-03 +9.3798e-03 +9.6788e-03 -2.1865e-02 +8.7250e-04 +1.5750e-03 +9.8355e-03 +2.3650e-02 +1.3702e-02 -7.4541e-03 +9.9719e-03 -3.1017e-03 +3.5491e-03 +6.9846e-03
291 0 +4.106299427e+08 +4.106293216e+08 +4.106293216e+08 +3.0578e-02 +2.1053e-02 -3.8149e-02 +8.1448e-03 -5.3442e-03 -8.9851e-02 -2.5884e-03 +1.0602e-02 +1.1010e-02 -2.5184e-02 +1.1652e-03 +1.8982e-03 +1.1218e-02 +2.6700e-02 +1.5774e-02 -8.4272e-03 +1.1572e-02 -3.6390e-03 +3.8378e-03 +8.1916e-03
299 0 +4.080340620e+08 +4.080334408e+08 +4.080334408e+08 +3.5230e-02 +2.4446e-02 -4.3945e-02 +9.6888e-03 -6.6700e-03 -1.0305e-01 -2.4847e-03 +1.2208e-02 +1.2886e-02 -2.9934e-02 +6.7316e-04 +1.7510e-03 +1.2890e-02 +3.1419e-02 +1.8348e-02 -9.9088e-03 +1.3328e-02 -4.2566e-03 +4.8147e-03 +9.5275e-03
307 0 +4.078729294e+08 +4.078723083e+08 +4.078723083e+08 +3.5590e-02 +2.4620e-02 -4.3577e-02 +9.5081e-03 -6.7461e-03 -1.0389e-01 -2.3568e-03 +1.2147e-02 +1.2852e-02 -2.9444e-02 +3.8613e-04 +1.7605e-03 +1.2926e-02 +3.1589e-02 +1.8316e-02 -1.0179e-02 +1.3377e-02 -4.3065e-03 +4.8545e-03 +9.4114e-03
308 0 +4.049210885e+08 +4.049204674e+08 +4.049204674e+08 +4.1253e-02 +2.8520e-02 -4.9692e-02 +1.1013e-02 -7.8037e-03 -1.1980e-01 -2.5578e-03 +1.3762e-02 +1.4711e-02 -3.3919e-02 +9.6659e-05 +1.9536e-03 +1.4799e-02 +3.6336e-02 +2.1122e-02 -1.1768e-02 +1.5385e-02 -5.0787e-03 +5.5380e-03 +1.0928e-02
316 0 +4.046489115e+08 +4.046482904e+08 +4.046482904e+08 +4.1606e-02 +2.8813e-02 -5.1847e-02 +1.1488e-02 -7.7479e-03 -1.2140e-01 -2.9102e-03 +1.4143e-02 +1.4927e-02 -3.4760e-02 +9.2684e-04 +2.1697e-03 +1.5225e-02 +3.6249e-02 +2.1492e-02 -1.1711e-02 +1.5882e-02 -4.9350e-03 +5.5142e-03 +1.1154e-02
317 0 +4.012437642e+08 +4.012431431e+08 +4.012431431e+08 +4.8110e-02 +3.3356e-02 -5.9934e-02 +1.3418e-02 -8.9975e-03 -1.4015e-01 -3.3633e-03 +1.6206e-02 +1.7124e-02 -4.0280e-02 +1.1009e-03 +2.5251e-03 +1.7601e-02 +4.1488e-02 +2.4850e-02 -1.3395e-02 +1.8401e-02 -5.6794e-03 +6.2997e-03 +1.3004e-02
325 0 +4.010974745e+08 +4.010968534e+08 +4.010968534e+08 +4.8672e-02 +3.3716e-02 -6.0093e-02 +1.3546e-02 -8.7630e-03 -1.4120e-01 -3.3202e-03 +1.6461e-02 +1.7386e-02 -4.0695e-02 +7.0046e-04 +2.3873e-03 +1.7447e-02 +4.2071e-02 +2.4826e-02 -1.3489e-02 +1.8503e-02 -5.8120e-03 +6.2009e-03 +1.3009e-02
326 0 +3.972690889e+08 +3.972684678e+08 +3.972684678e+08 +5.6311e-02 +3.9013e-02 -6.9171e-02 +1.5767e-02 -1.0039e-02 -1.6295e-01 -3.8463e-03 +1.9007e-02 +2.0041e-02 -4.7166e-02 +6.2426e-04 +2.7088e-03 +2.0073e-02 +4.8323e-02 +2.8565e-02 -1.5453e-02 +2.1393e-02 -6.6868e-03 +6.9587e-03 +1.5069e-02
334 0 +3.969857809e+08 +3.969851598e+08 +3.969851598e+08 +5.6956e-02 +3.9405e-02 -7.0298e-02 +1.5846e-02 -1.0058e-02 -1.6447e-01 -3.8573e-03 +1.8775e-02 +2.0175e-02 -4.7154e-02 +1.1101e-03 +2.5221e-03 +2.0238e-02 +4.8585e-02 +2.9187e-02 -1.5749e-02 +2.1709e-02 -7.1225e-03 +7.3195e-03 +1.5413e-02
335 0 +3.926566854e+08 +3.926560643e+08 +3.926560643e+08 +6.5907e-02 +4.5563e-02 -8.1206e-02 +1.8343e-02 -1.1464e-02 -1.8976e-01 -4.5046e-03 +2.1537e-02 +2.3273e-02 -5.4376e-02 +1.4077e-03 +2.6704e-03 +2.3258e-02 +5.5692e-02 +3.3749e-02 -1.8066e-02 +2.5182e-02 -8.4281e-03 +8.4338e-03 +1.7944e-02
343 0 +3.924705878e+08 +3.924699667e+08 +3.924699667e+08 +6.6348e-02 +4.5846e-02 -8.1334e-02 +1.8614e-02 -1.1404e-02 -1.9154e-01 -4.6491e-03 +2.1659e-02 +2.3147e-02 -5.5022e-02 +1.3141e-03 +3.4798e-03 +2.3568e-02 +5.5823e-02 +3.3774e-02 -1.7988e-02 +2.5170e-02 -8.1546e-03 +7.9867e-03 +1.8088e-02
344 0 +3.876854568e+08 +3.876848356e+08 +3.876848356e+08 +7.6695e-02 +5.2898e-02 -9.3605e-02 +2.1532e-02 -1.2778e-02 -2.2112e-01 -5.6184e-03 +2.4797e-02 +2.6501e-02 -6.3385e-02 +1.7794e-03 +4.2415e-03 +2.7138e-02 +6.3675e-02 +3.8905e-02 -2.0432e-02 +2.9039e-02 -9.4912e-03 +8.8133e-03 +2.1076e-02
352 0 +3.874643463e+08 +3.874637252e+08 +3.874637252e+08 +7.6838e-02 +5.3375e-02 -9.4215e-02 +2.1787e-02 -1.3609e-02 -2.2124e-01 -5.1213e-03 +2.5153e-02 +2.6951e-02 -6.4346e-02 +1.0325e-03 +3.5194e-03 +2.7104e-02 +6.5017e-02 +3.9251e-02 -2.0781e-02 +2.9035e-02 -9.5271e-03 +9.5073e-03 +2.1105e-02
353 0 +3.822632101e+08 +3.822625890e+08 +3.822625890e+08 +8.8291e-02 +6.1439e-02 -1.0809e-01 +2.5161e-02 -1.5662e-02 -2.5392e-01 -5.9258e-03 +2.8866e-02 +3.0951e-02 -7.4328e-02 +1.1230e-03 +3.9261e-03 +3.1032e-02 +7.4534e-02 +4.5162e-02 -2.3606e-02 +3.3247e-02 -1.1047e-02 +1.0846e-02 +2.4500e-02
360 0 +3.820742631e+08 +3.820736420e+08 +3.820736420e+08 +8.8976e-02 +6.1442e-02 -1.0909e-01 +2.5217e-02 -1.5313e-02 -2.5561e-01 -5.9031e-03 +2.8952e-02 +3.0844e-02 -7.3771e-02 +1.7308e-03 +4.1077e-03 +3.1361e-02 +7.4499e-02 +4.5454e-02 -2.4307e-02 +3.3867e-02 -1.1186e-02 +1.0655e-02 +2.4258e-02
361 0 +3.760712139e+08 +3.760705928e+08 +3.760705928e+08 +1.0302e-01 +7.0969e-02 -1.2626e-01 +2.9233e-02 -1.7496e-02 -2.9547e-01 -6.8321e-03 +3.3498e-02 +3.5462e-02 -8.5189e-02 +2.3377e-03 +4.7120e-03 +3.6241e-02 +8.5817e-02 +5.2731e-02 -2.8165e-02 +3.9244e-02 -1.3133e-02 +1.2056e-02 +2.8114e-02
369 0 +3.758588694e+08 +3.758582483e+08 +3.758582483e+08 +1.0351e-01 +7.1554e-02 -1.2627e-01 +2.9554e-02 -1.7565e-02 -2.9774e-01 -6.8899e-03 +3.3474e-02 +3.5936e-02 -8.6280e-02 +1.7536e-03 +4.7920e-03 +3.6038e-02 +8.6445e-02 +5.2424e-02 -2.7390e-02 +3.9199e-02 -1.3022e-02 +1.2369e-02 +2.8433e-02
370 0 +3.693750335e+08 +3.693744123e+08 +3.693744123e+08 +1.1956e-01 +8.2545e-02 -1.4562e-01 +3.4343e-02 -2.0012e-02 -3.4419e-01 -7.9145e-03 +3.8620e-02 +4.1463e-02 -9.9916e-02 +2.1768e-03 +5.5031e-03 +4.1339e-02 +9.9707e-02 +6.0384e-02 -3.1172e-02 +4.5214e-02 -1.5168e-02 +1.4184e-02 +3.2962e-02
378 0 +3.687365231e+08 +3.687359020e+08 +3.687359020e+08 +1.2088e-01 +8.3846e-02 -1.4784e-01 +3.4181e-02 -2.0714e-02 -3.4659e-01 -8.2609e-03 +3.8788e-02 +4.1846e-02 -1.0037e-01 +2.2664e-03 +5.6646e-03 +4.1975e-02 +1.0075e-01 +6.1683e-02 -3.2304e-02 +4.5762e-02 -1.5309e-02 +1.4133e-02 +3.3508e-02
379 0 +3.615552602e+08 +3.615546391e+08 +3.615546391e+08 +1.3970e-01 +9.7062e-02 -1.7110e-01 +3.9335e-02 -2.3933e-02 -4.0021e-01 -9.6483e-03 +4.4666e-02 +4.8298e-02 -1.1589e-01 +2.8532e-03 +6.6399e-03 +4.8166e-02 +1.1651e-01 +7.1466e-02 -3.7246e-02 +5.2821e-02 -1.7808e-02 +1.6100e-02 +3.8946e-02
387 0 +3.612979199e+08 +3.612972988e+08 +3.612972988e+08 +1.4061e-01 +9.6796e-02 -1.7144e-01 +4.0004e-02 -2.3949e-02 -4.0344e-01 -9.3898e-03 +4.5373e-02 +4.8487e-02 -1.1722e-01 +2.5432e-03 +6.7376e-03 +4.9646e-02 +1.1682e-01 +7.1433e-02 -3.7475e-02 +5.3388e-02 -1.7814e-02 +1.6279e-02 +3.8850e-02
388 0 +3.537017075e+08 +3.537010864e+08 +3.537010864e+08 +1.6220e-01 +1.1124e-01 -1.9774e-01 +4.6121e-02 -2.7704e-02 -4.6559e-01 -1.0705e-02 +5.2435e-02 +5.5882e-02 -1.3552e-01 +2.9716e-03 +7.9753e-03 +5.7765e-02 +1.3496e-01 +8.2382e-02 -4.3256e-02 +6.1670e-02 -2.0598e-02 +1.8622e-02 +4.4862e-02
396 0 +3.532321101e+08 +3.532314890e+08 +3.532314890e+08 +1.6412e-01 +1.1352e-01 -2.0041e-01 +4.6914e-02 -2.7470e-02 -4.7043e-01 -1.1017e-02 +5.2836e-02 +5.6518e-02 -1.3636e-01 +3.2048e-03 +7.4072e-03 +5.6820e-02 +1.3571e-01 +8.3355e-02 -4.3408e-02 +6.2074e-02 -2.1057e-02 +1.8910e-02 +4.5717e-02
397 0 +3.452851860e+08 +3.452845649e+08 +3.452845649e+08 +1.8946e-01 +1.3110e-01 -2.3175e-01 +5.4225e-02 -3.1520e-02 -5.4303e-01 -1.2634e-02 +6.1091e-02 +6.5189e-02 -1.5728e-01 +3.8377e-03 +8.4688e-03 +6.5327e-02 +1.5651e-01 +9.6194e-02 -5.0093e-02 +7.1592e-02 -2.4445e-02 +2.1714e-02 +5.3014e-02
405 0 +3.450153144e+08 +3.450146933e+08 +3.450146933e+08 +1.9020e-01 +1.3171e-01 -2.3241e-01 +5.4521e-02 -3.2108e-02 -5.4517e-01 -1.2949e-02 +6.1243e-02 +6.5626e-02 -1.5932e-01 +3.9460e-03 +8.6822e-03 +6.5860e-02 +1.5772e-01 +9.6974e-02 -4.9806e-02 +7.1819e-02 -2.4544e-02 +2.1802e-02 +5.3374e-02
406 0 +3.370345794e+08 +3.370339583e+08 +3.370339583e+08 +2.1874e-01 +1.5169e-01 -2.6770e-01 +6.2908e-02 -3.7096e-02 -6.2711e-01 -1.4888e-02 +7.0622e-02 +7.5630e-02 -1.8417e-01 +4.6216e-03 +9.8856e-03 +7.5597e-02 +1.8183e-01 +1.1177e-01 -5.6955e-02 +8.2409e-02 -2.8395e-02 +2.5074e-02 +6.1814e-02
