% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
3476 0 +3.981848421e+06 +3.981793481e+06 +3.981793481e+06
3497 0 +3.977294537e+06 +3.977239597e+06 +3.977239597e+06
3515 0 +3.851658877e+06 +3.851603937e+06 +3.851603937e+06
3535 0 +3.795760873e+06 +3.795705933e+06 +3.795705933e+06
3541 0 +3.607642678e+06 +3.607587738e+06 +3.607587738e+06
3587 0 +3.590212186e+06 +3.590157246e+06 +3.590157246e+06
3588 0 +3.475130758e+06 +3.475075818e+06 +3.475075818e+06
3617 0 +3.421819803e+06 +3.421764863e+06 +3.421764863e+06
3628 0 +3.394569732e+06 +3.394514792e+06 +3.394514792e+06
3642 0 +3.387027971e+06 +3.386973031e+06 +3.386973031e+06
3766 0 +3.246906363e+06 +3.246851423e+06 +3.246851423e+06
3794 0 +3.183212610e+06 +3.183157670e+06 +3.183157670e+06
4537 0 +3.162027039e+06 +3.161972099e+06 +3.161972099e+06
5019 0 +3.097380842e+06 +3.097325902e+06 +3.097325902e+06
5056 0 +3.085170338e+06 +3.085115398e+06 +3.085115398e+06
5202 0 +3.011359766e+06 +3.011304826e+06 +3.011304826e+06
5225 0 +2.997812383e+06 +2.997757443e+06 +2.997757443e+06
5306 0 +2.947357658e+06 +2.947302718e+06 +2.947302718e+06
5368 0 +2.895265973e+06 +2.895211033e+06 +2.895211033e+06
5389 0 +2.872032830e+06 +2.871977890e+06 +2.871977890e+06
5446 0 +2.817176000e+06 +2.817121060e+06 +2.817121060e+06
6692 0 +2.799214998e+06 +2.799160058e+06 +2.799160058e+06
7024 0 +2.753674653e+06 +2.753619713e+06 +2.753619713e+06
7238 0 +2.698091746e+06 +2.698036806e+06 +2.698036806e+06
7275 0 +2.690135308e+06 +2.690080368e+06 +2.690080368e+06
8000 0 +2.679376873e+06 +2.679321933e+06 +2.679321933e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.211731163e+07 +4.211737076e+07 +4.211737076e+07
2 0 +4.211663194e+07 +4.211669107e+07 +4.211669107e+07
221 0 +4.209812109e+07 +4.209818022e+07 +4.209818022e+07
539 0 +4.198873482e+07 +4.198879395e+07 +4.198879395e+07
650 0 +4.188681136e+07 +4.188687049e+07 +4.188687049e+07
725 0 +4.177791143e+07 +4.177797056e+07 +4.177797056e+07
781 0 +4.166744613e+07 +4.166750526e+07 +4.166750526e+07
818 0 +4.157551676e+07 +4.157557589e+07 +4.157557589e+07
855 0 +4.146643176e+07 +4.146649089e+07 +4.146649089e+07
891 0 +4.133687117e+07 +4.133693030e+07 +4.133693030e+07
909 0 +4.126202264e+07 +4.126208177e+07 +4.126208177e+07
927 0 +4.117659157e+07 +4.117665070e+07 +4.117665070e+07
947 0 +4.108425723e+07 +4.108431636e+07 +4.108431636e+07
965 0 +4.098338599e+07 +4.098344512e+07 +4.098344512e+07
984 0 +4.087405674e+07 +4.087411587e+07 +4.087411587e+07
1002 0 +4.075538905e+07 +4.075544818e+07 +4.075544818e+07
1021 0 +4.061878262e+07 +4.061884175e+07 +4.061884175e+07
1040 0 +4.047327202e+07 +4.047333115e+07 +4.047333115e+07
1059 0 +4.031565219e+07 +4.031571132e+07 +4.031571132e+07
1077 0 +4.014588494e+07 +4.014594407e+07 +4.014594407e+07
1096 0 +3.995925036e+07 +3.995930949e+07 +3.995930949e+07
1114 0 +3.975204710e+07 +3.975210623e+07 +3.975210623e+07
1133 0 +3.952677670e+07 +3.952683583e+07 +3.952683583e+07
1152 0 +3.927819192e+07 +3.927825105e+07 +3.927825105e+07
1171 0 +3.901211646e+07 +3.901217559e+07 +3.901217559e+07
1190 0 +3.872549258e+07 +3.872555171e+07 +3.872555171e+07
1208 0 +3.841798195e+07 +3.841804108e+07 +3.841804108e+07
1226 0 +3.809124274e+07 +3.809130187e+07 +3.809130187e+07
1245 0 +3.772465328e+07 +3.772471241e+07 +3.772471241e+07
1263 0 +3.733563287e+07 +3.733569200e+07 +3.733569200e+07
1282 0 +3.690701970e+07 +3.690707883e+07 +3.690707883e+07
1300 0 +3.646645067e+07 +3.646650980e+07 +3.646650980e+07
1318 0 +3.596930444e+07 +3.596936357e+07 +3.596936357e+07
1337 0 +3.545477865e+07 +3.545483778e+07 +3.545483778e+07
1355 0 +3.489276469e+07 +3.489282382e+07 +3.489282382e+07
1374 0 +3.430197576e+07 +3.430203489e+07 +3.430203489e+07
1392 0 +3.427578729e+07 +3.427584642e+07 +3.427584642e+07
1393 0 +3.366716114e+07 +3.366722027e+07 +3.366722027e+07
1412 0 +3.299425542e+07 +3.299431455e+07 +3.299431455e+07
1431 0 +3.231870120e+07 +3.231876033e+07 +3.231876033e+07
1449 0 +3.162540672e+07 +3.162546585e+07 +3.162546585e+07
1467 0 +3.159420115e+07 +3.159426028e+07 +3.159426028e+07
1468 0 +3.088770085e+07 +3.088775998e+07 +3.088775998e+07
1487 0 +3.014816704e+07 +3.014822617e+07 +3.014822617e+07
1505 0 +2.938833860e+07 +2.938839773e+07 +2.938839773e+07
1524 0 +2.860892467e+07 +2.860898380e+07 +2.860898380e+07
1541 0 +2.858643955e+07 +2.858649868e+07 +2.858649868e+07
1542 0 +2.778338762e+07 +2.778344675e+07 +2.778344675e+07
1561 0 +2.687909245e+07 +2.687915158e+07 +2.687915158e+07
1580 0 +2.588694317e+07 +2.588700230e+07 +2.588700230e+07
1599 0 +2.474559677e+07 +2.474565590e+07 +2.474565590e+07
1618 0 +2.345086829e+07 +2.345092742e+07 +2.345092742e+07
1635 0 +2.343126379e+07 +2.343132292e+07 +2.343132292e+07
1636 0 +2.201436796e+07 +2.201442709e+07 +2.201442709e+07
1654 0 +2.193651076e+07 +2.193656989e+07 +2.193656989e+07
1655 0 +2.044795057e+07 +2.044800970e+07 +2.044800970e+07
1673 0 +2.040053005e+07 +2.040058918e+07 +2.040058918e+07
1674 0 +1.898872224e+07 +1.898878137e+07 +1.898878137e+07
1692 0 +1.772011867e+07 +1.772017780e+07 +1.772017780e+07
1710 0 +1.681920070e+07 +1.681925983e+07 +1.681925983e+07
1728 0 +1.621591915e+07 +1.621597828e+07 +1.621597828e+07
1746 0 +1.537248723e+07 +1.537254636e+07 +1.537254636e+07
1765 0 +1.370269408e+07 +1.370275321e+07 +1.370275321e+07
1782 0 +1.369972518e+07 +1.369978431e+07 +1.369978431e+07
1783 0 +1.271510577e+07 +1.271516490e+07 +1.271516490e+07
2619 0 +1.269929656e+07 +1.269935569e+07 +1.269935569e+07
2997 0 +1.259864346e+07 +1.259870259e+07 +1.259870259e+07
3015 0 +1.258877844e+07 +1.258883757e+07 +1.258883757e+07
3149 0 +1.248870536e+07 +1.248876449e+07 +1.248876449e+07
3219 0 +1.239172547e+07 +1.239178460e+07 +1.239178460e+07
3292 0 +1.228878310e+07 +1.228884223e+07 +1.228884223e+07
3348 0 +1.217758266e+07 +1.217764179e+07 +1.217764179e+07
3387 0 +1.208629251e+07 +1.208635164e+07 +1.208635164e+07
3781 0 +1.202235569e+07 +1.202241482e+07 +1.202241482e+07
3950 0 +1.199603745e+07 +1.199609658e+07 +1.199609658e+07
4183 0 +1.189054702e+07 +1.189060615e+07 +1.189060615e+07
4289 0 +1.177687814e+07 +1.177693727e+07 +1.177693727e+07
4327 0 +1.172417757e+07 +1.172423670e+07 +1.172423670e+07
4346 0 +1.169555255e+07 +1.169561168e+07 +1.169561168e+07
4400 0 +1.158710388e+07 +1.158716301e+07 +1.158716301e+07
4434 0 +1.149642382e+07 +1.149648295e+07 +1.149648295e+07
4456 0 +1.144609866e+07 +1.144615779e+07 +1.144615779e+07
4488 0 +1.139928021e+07 +1.139933934e+07 +1.139933934e+07
4509 0 +1.127663012e+07 +1.127668925e+07 +1.127668925e+07
4527 0 +1.121657154e+07 +1.121663067e+07 +1.121663067e+07
4542 0 +1.114023278e+07 +1.114029191e+07 +1.114029191e+07
4563 0 +1.106903470e+07 +1.106909383e+07 +1.106909383e+07
4578 0 +1.098264270e+07 +1.098270183e+07 +1.098270183e+07
4598 0 +1.089588903e+07 +1.089594816e+07 +1.089594816e+07
4633 0 +1.069952429e+07 +1.069958342e+07 +1.069958342e+07
4654 0 +1.059711334e+07 +1.059717247e+07 +1.059717247e+07
4669 0 +1.047600890e+07 +1.047606803e+07 +1.047606803e+07
4689 0 +1.034870373e+07 +1.034876286e+07 +1.034876286e+07
4708 0 +1.021611049e+07 +1.021616962e+07 +1.021616962e+07
4726 0 +1.005809580e+07 +1.005815493e+07 +1.005815493e+07
4747 0 +9.896818831e+06 +9.896877961e+06 +9.896877961e+06
4767 0 +9.712969345e+06 +9.713028475e+06 +9.713028475e+06
4785 0 +9.496280111e+06 +9.496339241e+06 +9.496339241e+06
4807 0 +9.269712745e+06 +9.269771875e+06 +9.269771875e+06
4829 0 +9.067767437e+06 +9.067826567e+06 +9.067826567e+06
4844 0 +8.849442598e+06 +8.849501728e+06 +8.849501728e+06
4866 0 +8.571967411e+06 +8.572026541e+06 +8.572026541e+06
4889 0 +8.362444544e+06 +8.362503674e+06 +8.362503674e+06
4905 0 +8.120757405e+06 +8.120816535e+06 +8.120816535e+06
4927 0 +8.081915202e+06 +8.081974332e+06 +8.081974332e+06
4928 0 +7.866525566e+06 +7.866584696e+06 +7.866584696e+06
4947 0 +7.617290992e+06 +7.617350122e+06 +7.617350122e+06
4966 0 +7.597143277e+06 +7.597202407e+06 +7.597202407e+06
4967 0 +7.359086498e+06 +7.359145628e+06 +7.359145628e+06
4986 0 +7.180526758e+06 +7.180585888e+06 +7.180585888e+06
5002 0 +7.089160029e+06 +7.089219159e+06 +7.089219159e+06
5017 0 +7.069061645e+06 +7.069120775e+06 +7.069120775e+06
5156 0 +6.990843061e+06 +6.990902191e+06 +6.990902191e+06
5173 0 +6.914512325e+06 +6.914571455e+06 +6.914571455e+06
5174 0 +6.762295863e+06 +6.762354993e+06 +6.762354993e+06
5233 0 +6.739358839e+06 +6.739417969e+06 +6.739417969e+06
5234 0 +6.626351997e+06 +6.626411127e+06 +6.626411127e+06
5252 0 +6.512933935e+06 +6.512993065e+06 +6.512993065e+06
5273 0 +6.494339706e+06 +6.494398836e+06 +6.494398836e+06
5274 0 +6.438204621e+06 +6.438263751e+06 +6.438263751e+06
5288 0 +6.358405161e+06 +6.358464291e+06 +6.358464291e+06
5304 0 +6.304135414e+06 +6.304194544e+06 +6.304194544e+06
5323 0 +6.290734187e+06 +6.290793317e+06 +6.290793317e+06
6086 0 +6.198529869e+06 +6.198588999e+06 +6.198588999e+06
6163 0 +6.164229296e+06 +6.164288426e+06 +6.164288426e+06
6272 0 +6.099295395e+06 +6.099354525e+06 +6.099354525e+06
6331 0 +6.021919017e+06 +6.021978147e+06 +6.021978147e+06
6352 0 +5.995523497e+06 +5.995582627e+06 +5.995582627e+06
6426 0 +5.872203004e+06 +5.872262134e+06 +5.872262134e+06
6462 0 +5.798264739e+06 +5.798323869e+06 +5.798323869e+06
6478 0 +5.751643182e+06 +5.751702312e+06 +5.751702312e+06
6496 0 +5.696302492e+06 +5.696361622e+06 +5.696361622e+06
6538 0 +5.575678106e+06 +5.575737236e+06 +5.575737236e+06
6555 0 +5.486002321e+06 +5.486061451e+06 +5.486061451e+06
6598 0 +5.394947680e+06 +5.395006810e+06 +5.395006810e+06
6599 0 +5.306454362e+06 +5.306513492e+06 +5.306513492e+06
6617 0 +5.200899702e+06 +5.200958832e+06 +5.200958832e+06
6635 0 +5.191203244e+06 +5.191262374e+06 +5.191262374e+06
6636 0 +5.066398796e+06 +5.066457926e+06 +5.066457926e+06
6657 0 +4.928630527e+06 +4.928689657e+06 +4.928689657e+06
6676 0 +4.774871187e+06 +4.774930317e+06 +4.774930317e+06
6695 0 +4.634492561e+06 +4.634551691e+06 +4.634551691e+06
6713 0 +4.495557835e+06 +4.495616965e+06 +4.495616965e+06
6731 0 +4.352818217e+06 +4.352877347e+06 +4.352877347e+06
6752 0 +4.234297936e+06 +4.234357066e+06 +4.234357066e+06
6771 0 +4.129740363e+06 +4.129799493e+06 +4.129799493e+06
6792 0 +4.047863875e+06 +4.047923005e+06 +4.047923005e+06
6806 0 +3.968871253e+06 +3.968930383e+06 +3.968930383e+06
6863 0 +3.870756799e+06 +3.870815929e+06 +3.870815929e+06
6913 0 +3.801636490e+06 +3.801695620e+06 +3.801695620e+06
6914 0 +3.783592947e+06 +3.783652077e+06 +3.783652077e+06
8000 0 +3.736497853e+06 +3.736556983e+06 +3.736556983e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.893357181e+07 +1.893308028e+07 +1.893308028e+07
2 0 +1.893344762e+07 +1.893295609e+07 +1.893295609e+07
435 0 +1.889753615e+07 +1.889704462e+07 +1.889704462e+07
696 0 +1.878887962e+07 +1.878838809e+07 +1.878838809e+07
808 0 +1.867851110e+07 +1.867801957e+07 +1.867801957e+07
864 0 +1.859499140e+07 +1.859449987e+07 +1.859449987e+07
918 0 +1.848750293e+07 +1.848701140e+07 +1.848701140e+07
956 0 +1.839353029e+07 +1.839303876e+07 +1.839303876e+07
994 0 +1.828106222e+07 +1.828057069e+07 +1.828057069e+07
